submission_id,file_name,method_name,prediction,most_similar,most_similar_index
14,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
14,PlayGame,stop,stop,|to|,466
57,GameBoard,|set||player|,|set||p|,|set||p|,7
57,GameBoard,|get||player|,|get||p|,|get||p|,6
57,GameBoard,|set||player|,|set||p|,|set||p|,7
57,GameBoard,|get||player|,|get||p|,|get||p|,6
57,GameBoard,|set||game||started|,|set||started||started|,|set||started||started|,11
57,GameBoard,|get||game||started|,|is||started|,|is||started|,10
57,GameBoard,|set||turn|,set,|e|,1047
57,GameBoard,|get||turn|,get,|e|,1047
57,GameBoard,|set||board||state|,|set||state|,|set||state|,15
57,GameBoard,|get||board||state|,|get||state|,|get||state|,1503
57,GameBoard,|set||winner|,|set||students|,|set||students|,18
57,GameBoard,|get||winner|,get,|e|,1047
57,GameBoard,|set||is||draw|,|set||draw|,|set||draw|,20
57,GameBoard,|get||is||draw|,|is||draw|,|is||draw|,19
57,GameBoard,|is||full|,|is||oneway|,|is||in|,1039
57,GameBoard,|set||move||count|,|set||count|,|set||state|,15
57,GameBoard,|get||move||count|,|get||move||count|,|get||move|,125
57,TicTacToeService,|get||game||board|,get,|e|,1047
57,TicTacToeService,|start||game|,visit,|to||json||string|,144
57,TicTacToeService,|join||game|,create,|to||json||string|,144
57,TicTacToeService,move,|get||context|,|get||all|,440
57,PlayGame,main,main,|ai|,1530
57,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
57,PlayGame,stop,stop,|to|,466
56,PlayGame,main,main,|ai|,1530
56,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
56,PlayGame,stop,stop,|to|,466
88,PlayGame,main,main,|ai|,1530
88,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
88,PlayGame,stop,stop,|to|,466
66,Message,|is||move||validity|,|is||move|,|is||move|,0
66,Message,|set||move||validity|,|set||move|,|set||move|,1
66,Message,|get||code|,|get||code|,|get||code|,2
66,Message,|set||code|,|set||code|,|set||code|,3
66,Message,|get||message|,|get||message|,|get||message|,4
66,Message,|set||message|,|set||message|,|set||message|,5
66,GameBoard,|get||p|,|get||p|,|get||p|,6
66,GameBoard,|set||p|,|set||p|,|set||p|,7
66,GameBoard,|get||p|,|get||p|,|get||p|,6
66,GameBoard,|set||p|,|set||p|,|set||p|,7
66,GameBoard,|is||game||started|,|is||started|,|is||started|,10
66,GameBoard,|set||game||started|,|set||started||started|,|set||started||started|,11
66,GameBoard,|get||turn|,|get||int|,|get||int|,12
66,GameBoard,|set||turn|,set,|e|,1047
66,GameBoard,|get||board||state|,|get||state|,|get||state|,1503
66,GameBoard,|set||board||state|,|set||state|,|set||state|,15
66,GameBoard,|get||winner|,get,|e|,1047
66,GameBoard,|set||winner|,|set||students|,|set||students|,18
66,GameBoard,|is||draw|,|is||draw|,|is||draw|,19
66,GameBoard,|set||draw|,|set||draw|,|set||draw|,20
66,GameBoard,|is||valid|,|is||visible|,|is||in|,1039
66,GameBoard,|message||invalid|,|set||current||query|,|set||type|,1659
66,GameBoard,|check||win|,foo,|o|,122
66,GameBoard,|check||draw|,|is||empty|,|is||empty|,473
66,Move,|get||player|,get,|e|,1047
66,Move,|set||player|,set,|e|,1047
66,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
66,Move,|set||move||x|,|set||move|,|set||move|,1
66,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
66,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
66,Player,|get||type|,|get||type|,|get||type|,28
66,Player,|set||type|,|set||type|,|set||type|,27
66,Player,|get||id|,|get||id|,|get||id|,30
66,Player,|set||id|,|set||id|,|set||id|,29
66,PlayGame,|get||type|,|get||type|,|get||type|,28
66,PlayGame,|set||type|,|set||type|,|set||type|,27
66,PlayGame,|get||id|,|get||id|,|get||id|,30
66,PlayGame,|set||id|,|set||id|,|set||id|,29
66,UnitTest,|get||type|,|get||type|,|get||type|,28
66,UnitTest,|set||type|,|set||type|,|set||type|,27
66,UnitTest,|get||id|,|get||id|,|get||id|,30
66,UnitTest,|set||id|,|set||id|,|set||id|,29
66,ApiTest,|get||type|,|get||type|,|get||type|,28
66,ApiTest,|set||type|,|set||type|,|set||type|,27
66,ApiTest,|get||id|,|get||id|,|get||id|,30
66,ApiTest,|set||id|,|set||id|,|set||id|,29
26,PlayGame,main,main,|ai|,1530
26,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
26,PlayGame,stop,stop,|to|,466
6,PlayGame,main,main,|ai|,1530
6,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
6,PlayGame,stop,stop,|to|,466
54,Message,|is||move||validity|,|is||move|,|is||move|,0
54,Message,|set||move||validity|,|set||move|,|set||move|,1
54,Message,|get||code|,|get||code|,|get||code|,2
54,Message,|set||code|,|set||code|,|set||code|,3
54,Message,|get||message|,|get||message|,|get||message|,4
54,Message,|set||message|,|set||message|,|set||message|,5
54,GameBoard,|is||move||validity|,|is||move|,|is||move|,0
54,GameBoard,|set||move||validity|,|set||move|,|set||move|,1
54,GameBoard,|get||code|,|get||code|,|get||code|,2
54,GameBoard,|set||code|,|set||code|,|set||code|,3
54,GameBoard,|get||message|,|get||message|,|get||message|,4
54,GameBoard,|set||message|,|set||message|,|set||message|,5
54,Persister,restore,|get||content|,|get||map|,1397
54,Persister,save,execute,|test||id||of|,992
54,Player,|get||type|,|get||type|,|get||type|,28
54,Player,|set||type|,|set||type|,|set||type|,27
54,Player,|get||id|,|get||id|,|get||id|,30
54,Player,|set||id|,|set||id|,|set||id|,29
54,PlayGame,|get||type|,|get||type|,|get||type|,28
54,PlayGame,|set||type|,|set||type|,|set||type|,27
54,PlayGame,|get||id|,|get||id|,|get||id|,30
54,PlayGame,|set||id|,|set||id|,|set||id|,29
54,GameBoardTest,|get||type|,|get||type|,|get||type|,28
54,GameBoardTest,|set||type|,|set||type|,|set||type|,27
54,GameBoardTest,|get||id|,|get||id|,|get||id|,30
54,GameBoardTest,|set||id|,|set||id|,|set||id|,29
54,PersisterTest,init,before,|set||input||type|,1196
54,PersisterTest,|init||test|,|test||fail|,|test||fail|,625
54,PersisterTest,|fresh||test|,|test||restore|,|test||delete||table|,773
54,PersisterTest,|save||test|,|test||save|,|test||create||table|,767
54,PersisterTest,|reinit||test|,|test||fail|,|test||fail|,622
54,PersisterTest,|restore||test|,test,|es|,133
54,PlayGameTest,init,setup,|etu|,1156
54,PlayGameTest,|persister||consistent||test|,|test||to||json||to||json|,|test||to||json|,182
54,PlayGameTest,|start||game||test||invalid||no||game|,|test||post||post|,|test||post||post||timeout|,633
54,PlayGameTest,|join||game||test||invalid||no||game|,|test||get|,|test||get|,191
54,PlayGameTest,|move||test||invalid||no||game|,|test||move|,|test||move|,183
54,PlayGameTest,|new||game||test|,|test||get|,|test||get|,191
54,PlayGameTest,|start||game||test||invalid||type||too||long|,|test||post||post||timeout|,|test||post||post||timeout|,634
54,PlayGameTest,|start||game||test||invalid||type||illegal||char|,|test||post||post||timeout|,|test||post||post||timeout|,633
54,PlayGameTest,|join||game||test||invalid||no||player|,|test||get|,|test||get|,191
54,PlayGameTest,|start||game||test||valid|,|test||from||json|,|test||from||json|,640
54,PlayGameTest,|join||game||test||valid|,|test||get|,|test||get|,191
54,PlayGameTest,|join||game||test||invalid||duplicate|,|test||get|,|test||get|,191
54,PlayGameTest,|move||test||invalid||bad||params|,|test||move|,|test||move|,183
54,PlayGameTest,|move||test||valid|,|test||from||json|,|test||from||json|,636
54,PlayGameTest,close,|tear||down|,|tear||down|,775
63,PlayGame,main,main,|ai|,1530
63,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
63,PlayGame,stop,stop,|to|,466
83,PlayGame,main,main,|ai|,1530
83,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
83,PlayGame,stop,stop,|to|,466
60,Message,|get||move||validity|,move,|ov|,651
60,Message,|get||code|,|get||code|,|get||code|,2
60,Message,|get||message|,|get||message|,|get||message|,4
60,Message,|set||move||validity|,move,|ov|,648
60,Message,|set||code|,|set||code|,|set||code|,3
60,Message,|set||message|,|set||message|,|set||message|,5
60,GameBoard,|get||move||validity|,move,|ov|,648
60,GameBoard,|get||code|,|get||code|,|get||code|,2
60,GameBoard,|get||message|,|get||message|,|get||message|,4
60,GameBoard,|set||move||validity|,move,|ov|,648
60,GameBoard,|set||code|,|set||code|,|set||code|,3
60,GameBoard,|set||message|,|set||message|,|set||message|,5
60,Move,|get||player|,get,|e|,1047
60,Move,|get||mx|,|get||move|,|get||move|,125
60,Move,|get||my|,|get||move||move|,|get||move||move|,25
60,Move,|set||player|,set,|e|,1047
60,Move,|set||mx|,move,|ov|,648
60,Move,|set||my|,move,|ov|,648
60,Player,|get||type|,|get||type|,|get||type|,28
60,Player,|get||id|,|get||id|,|get||id|,30
60,Player,|set||type|,|set||type|,|set||type|,27
60,Player,|set||id|,|set||id|,|set||id|,29
60,PlayGame,|get||type|,|get||type|,|get||type|,28
60,PlayGame,|get||id|,|get||id|,|get||id|,30
60,PlayGame,|set||type|,|set||type|,|set||type|,27
60,PlayGame,|set||id|,|set||id|,|set||id|,29
60,PlayGameTest,|get||type|,|get||type|,|get||type|,28
60,PlayGameTest,|get||id|,|get||id|,|get||id|,30
60,PlayGameTest,|set||type|,|set||type|,|set||type|,27
60,PlayGameTest,|set||id|,|set||id|,|set||id|,29
60,GameBoardTest,|get||type|,|get||type|,|get||type|,28
60,GameBoardTest,|get||id|,|get||id|,|get||id|,30
60,GameBoardTest,|set||type|,|set||type|,|set||type|,27
60,GameBoardTest,|set||id|,|set||id|,|set||id|,29
13,Message,|is||valid|,|is||move|,|is||move|,0
13,GameBoard,|is||valid|,|is||move|,|is||move|,0
13,Move,|get||player|,get,|e|,1047
13,Move,|get||x|,|get||move||x|,|get||move||x|,920
13,Move,|get||y|,|get||move||move|,|get||move||move|,25
13,Player,|get||type|,|get||type|,|get||type|,28
13,Player,|get||id|,|get||id|,|get||id|,30
13,AlreadyOccupiedExcpetion,code,|get||weight|,|get||weight|,691
13,AlreadyOccupiedExcpetion,cause,|get||help||name|,|get||name|,694
13,InvalidPositionException,code,|get||weight|,|get||weight|,689
13,InvalidPositionException,cause,|get||current||position||string|,|get||json||string|,907
13,NotYourTurnException,code,|get||weight|,|get||weight|,689
13,NotYourTurnException,cause,|get||name|,|get||help||name|,690
13,BoardReceiver,|get||board|,get,|e|,1047
13,BoardReceiver,await,wait,|ai|,1530
13,BoardReceiver,stop,stop,|to|,466
13,BoardReceiver,|on||connect|,|on||connect|,|on||connect|,703
13,BoardReceiver,|on||message|,|on||failure|,|on||failure|,704
13,GameTest,|get||board|,get,|e|,1047
13,GameTest,await,wait,|ai|,1530
13,GameTest,stop,stop,|to|,466
13,GameTest,|on||connect|,|on||connect|,|on||connect|,698
13,GameTest,|on||message|,|on||failure|,|on||failure|,699
94,Message,|get||valid|,move,|ov|,648
94,Message,|get||code|,|get||code|,|get||code|,2
94,Message,|get||msg|,|get||message|,|get||message|,4
94,GameBoard,|get||valid|,move,|ov|,648
94,GameBoard,|get||code|,|get||code|,|get||code|,2
94,GameBoard,|get||msg|,|get||message|,|get||message|,4
94,Move,|get||x|,|get||move|,|get||move|,125
94,Move,|get||y|,|get||move||move|,|get||move||move|,25
94,Move,|get||player|,get,|e|,1047
94,Player,|get||type|,|get||type|,|get||type|,28
94,Player,|get||id|,|get||id|,|get||id|,30
94,DatabaseLite,|get||type|,|get||type|,|get||type|,28
94,DatabaseLite,|get||id|,|get||id|,|get||id|,30
94,PlayGame,|get||type|,|get||type|,|get||type|,28
94,PlayGame,|get||id|,|get||id|,|get||id|,30
94,GameBoardTest,|get||type|,|get||type|,|get||type|,28
94,GameBoardTest,|get||id|,|get||id|,|get||id|,30
94,PlayGameTest,|get||type|,|get||type|,|get||type|,28
94,PlayGameTest,|get||id|,|get||id|,|get||id|,30
30,Message,|set||move||validity|,|set||move|,|set||move|,1
30,Message,|is||move||validity|,|is||move|,|is||move|,0
30,Message,|set||code|,|set||code|,|set||code|,3
30,Message,|get||code|,|get||code|,|get||code|,2
30,Message,|set||message|,|set||message|,|set||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||value|,|get||value|,117
30,GameBoard,|set||move||validity|,|set||move|,|set||move|,1
30,GameBoard,|is||move||validity|,|is||move|,|is||move|,0
30,GameBoard,|set||code|,|set||code|,|set||code|,3
30,GameBoard,|get||code|,|get||code|,|get||code|,2
30,GameBoard,|set||message|,|set||message|,|set||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||value|,|get||value|,117
30,Move,|set||player|,set,|e|,1047
30,Move,|get||player|,get,|e|,1047
30,Move,|set||move||x|,|set||move|,|set||move|,1
30,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
30,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
30,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
30,Player,|set||id|,|set||id|,|set||id|,29
30,Player,|get||id|,|get||id|,|get||id|,30
30,Player,|set||type|,|set||type|,|set||type|,27
30,Player,|get||type|,|get||type|,|get||type|,28
30,Player,oppent,|get||type|,|get||type|,28
30,Database,|set||id|,|set||id|,|set||id|,29
30,Database,|get||id|,|get||id|,|get||id|,30
30,Database,|set||type|,|set||type|,|set||type|,27
30,Database,|get||type|,|get||type|,|get||type|,28
30,Database,oppent,|get||type|,|get||type|,28
30,PlayGame,|set||id|,|set||id|,|set||id|,29
30,PlayGame,|get||id|,|get||id|,|get||id|,30
30,PlayGame,|set||type|,|set||type|,|set||type|,27
30,PlayGame,|get||type|,|get||type|,|get||type|,28
30,PlayGame,oppent,|get||type|,|get||type|,28
30,MessageTest,|message||test|,|test||move|,|test||move|,183
30,MessageTest,|to||json||test|,|test||message||message|,|test||message||message|,181
30,MoveTest,|move||test|,|test||move||move|,|test||move||move|,178
30,GameBoardTest,|move||test|,|test||move||move|,|test||move||move|,178
30,PlayerTest,|player||test|,|test||get|,|test||get|,191
30,PlayerTest,|oppent||test|,test,|es|,133
30,PlayerTest,|oppent||test|,test,|es|,133
30,PlayerTest,|invalid||type||error|,|test||error|,|test||error|,852
30,DatabaseTest,init,|test||create||table|,|test||create||table|,776
30,DatabaseTest,|add||player||test|,|test||add||add|,|test||add||add|,777
30,DatabaseTest,|add||move||test|,|test||add||add||move||move|,|test||add||add||move||move|,778
30,DatabaseTest,|load||player||test|,|test||add||and||add|,|test||add||and||add|,779
30,DatabaseTest,|load||player||test|,|test||load|,|test||load|,780
30,DatabaseTest,|load||board||state||test|,|test||add||move|,|test||add||move|,781
30,DatabaseTest,|delete||table||test|,|test||delete||table|,|test||delete||table|,782
30,DatabaseTest,|delete||table||test|,|test||update||table|,|test||update||table|,783
30,DatabaseTest,stop,|tear||down|,|tear||down|,641
30,GameTest,init,|test||create||table|,|test||create||table|,767
30,GameTest,|add||player||test|,|test||add||add|,|test||add||add|,768
30,GameTest,|add||move||test|,|test||add||add||move||move|,|test||add||add||move||move|,769
30,GameTest,|load||player||test|,|test||add||and||add|,|test||add||and||add|,770
30,GameTest,|load||player||test|,|test||load|,|test||load|,771
30,GameTest,|load||board||state||test|,|test||add||move|,|test||add||move|,772
30,GameTest,|delete||table||test|,|test||delete||table|,|test||delete||table|,773
30,GameTest,|delete||table||test|,|test||update||table|,|test||update||table|,774
30,GameTest,stop,|tear||down|,|tear||down|,641
30,Message,|set||move||validity|,|set||move|,|set||move|,1
30,Message,|is||move||validity|,|is||move|,|is||move|,0
30,Message,|set||code|,|set||code|,|set||code|,3
30,Message,|get||code|,|get||code|,|get||code|,2
30,Message,|set||message|,|set||message|,|set||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||value|,|get||value|,117
30,GameBoard,|set||move||validity|,|set||move|,|set||move|,1
30,GameBoard,|is||move||validity|,|is||move|,|is||move|,0
30,GameBoard,|set||code|,|set||code|,|set||code|,3
30,GameBoard,|get||code|,|get||code|,|get||code|,2
30,GameBoard,|set||message|,|set||message|,|set||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||value|,|get||value|,117
30,Move,|set||player|,set,|e|,1047
30,Move,|get||player|,get,|e|,1047
30,Move,|set||move||x|,|set||move|,|set||move|,1
30,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
30,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
30,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
30,Player,|set||id|,|set||id|,|set||id|,29
30,Player,|get||id|,|get||id|,|get||id|,30
30,Player,|set||type|,|set||type|,|set||type|,27
30,Player,|get||type|,|get||type|,|get||type|,28
30,Player,oppent,|get||type|,|get||type|,28
30,PlayGame,|set||id|,|set||id|,|set||id|,29
30,PlayGame,|get||id|,|get||id|,|get||id|,30
30,PlayGame,|set||type|,|set||type|,|set||type|,27
30,PlayGame,|get||type|,|get||type|,|get||type|,28
30,PlayGame,oppent,|get||type|,|get||type|,28
30,Message,|set||move||validity|,|set||move|,|set||move|,1
30,Message,|is||move||validity|,|is||move|,|is||move|,0
30,Message,|set||code|,|set||code|,|set||code|,3
30,Message,|get||code|,|get||code|,|get||code|,2
30,Message,|set||message|,|set||message|,|set||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||value|,|get||value|,117
30,GameBoard,|set||move||validity|,|set||move|,|set||move|,1
30,GameBoard,|is||move||validity|,|is||move|,|is||move|,0
30,GameBoard,|set||code|,|set||code|,|set||code|,3
30,GameBoard,|get||code|,|get||code|,|get||code|,2
30,GameBoard,|set||message|,|set||message|,|set||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||value|,|get||value|,117
30,Move,|set||player|,set,|e|,1047
30,Move,|get||player|,get,|e|,1047
30,Move,|set||move||x|,|set||move|,|set||move|,1
30,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
30,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
30,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
30,Player,|set||id|,|set||id|,|set||id|,29
30,Player,|get||id|,|get||id|,|get||id|,30
30,Player,|set||type|,|set||type|,|set||type|,27
30,Player,|get||type|,|get||type|,|get||type|,28
30,Player,oppent,|get||type|,|get||type|,28
30,PlayGame,|set||id|,|set||id|,|set||id|,29
30,PlayGame,|get||id|,|get||id|,|get||id|,30
30,PlayGame,|set||type|,|set||type|,|set||type|,27
30,PlayGame,|get||type|,|get||type|,|get||type|,28
30,PlayGame,oppent,|get||type|,|get||type|,28
30,MessageTest,|message||test|,|test||move|,|test||move|,183
30,MessageTest,|to||json||test|,|test||message||message|,|test||message||message|,181
30,MoveTest,|move||test|,|test||move||move|,|test||move||move|,178
30,GameBoardTest,|move||test|,|test||move||move|,|test||move||move|,178
30,PlayerTest,|player||test|,|test||get|,|test||get|,191
30,PlayerTest,|oppent||test|,test,|es|,133
30,PlayerTest,|oppent||test|,test,|es|,133
30,PlayerTest,|invalid||type||error|,|test||error|,|test||error|,766
30,GameTest,|player||test|,|test||get|,|test||get|,191
30,GameTest,|oppent||test|,test,|es|,133
30,GameTest,|oppent||test|,test,|es|,133
30,GameTest,|invalid||type||error|,|test||error|,|test||error|,766
76,PlayGame,main,main,|ai|,1530
76,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
76,PlayGame,stop,stop,|to|,466
105,PlayGame,main,main,|ai|,1530
105,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
105,PlayGame,stop,stop,|to|,466
51,Message,|is||move||validity|,|is||move|,|is||move|,0
51,Message,|set||move||validity|,|set||move|,|set||move|,1
51,Message,|get||code|,|get||code|,|get||code|,2
51,Message,|set||code|,|set||code|,|set||code|,3
51,Message,|get||message|,|get||message|,|get||message|,4
51,Message,|set||message|,|set||message|,|set||message|,5
51,GameBoard,|get||p|,|get||p|,|get||p|,6
51,GameBoard,|set||p|,|set||p|,|set||p|,7
51,GameBoard,|get||p|,|get||p|,|get||p|,6
51,GameBoard,|set||p|,|set||p|,|set||p|,7
51,GameBoard,|is||game||started|,|is||started|,|is||started|,10
51,GameBoard,|set||game||started|,|set||started||started|,|set||started||started|,11
51,GameBoard,|get||turn|,|get||int|,|get||int|,12
51,GameBoard,|set||turn|,set,|e|,1047
51,GameBoard,|get||board||state|,|get||state|,|get||state|,1503
51,GameBoard,|set||board||state|,|set||state|,|set||state|,15
51,GameBoard,|get||winner|,get,|e|,1047
51,GameBoard,|set||winner|,|set||students|,|set||students|,18
51,GameBoard,|is||draw|,|is||draw|,|is||draw|,19
51,GameBoard,|set||draw|,|set||draw|,|set||draw|,20
51,Move,|get||player|,get,|e|,1047
51,Move,|set||player|,set,|e|,1047
51,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
51,Move,|set||move||x|,|set||move|,|set||move|,1
51,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
51,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
51,Player,|get||type|,|get||type|,|get||type|,28
51,Player,|set||type|,|set||type|,|set||type|,27
51,Player,|get||id|,|get||id|,|get||id|,30
51,Player,|set||id|,|set||id|,|set||id|,29
51,PlayGame,|get||type|,|get||type|,|get||type|,28
51,PlayGame,|set||type|,|set||type|,|set||type|,27
51,PlayGame,|get||id|,|get||id|,|get||id|,30
51,PlayGame,|set||id|,|set||id|,|set||id|,29
51,GameTest,|get||type|,|get||type|,|get||type|,28
51,GameTest,|set||type|,|set||type|,|set||type|,27
51,GameTest,|get||id|,|get||id|,|get||id|,30
51,GameTest,|set||id|,|set||id|,|set||id|,29
101,PlayGame,main,main,|ai|,1530
101,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
101,PlayGame,stop,stop,|to|,466
91,PlayGame,main,main,|ai|,1530
91,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
91,PlayGame,stop,stop,|to|,466
73,Message,|get||message|,|get||json||string|,|get||json||string|,915
73,Message,|get||move||validity|,|is||move|,|is||move|,0
73,Message,|get||code|,|get||code|,|get||code|,2
73,Message,|get||message||body|,|get||message|,|get||message|,4
73,GameBoard,|add||p|,|set||p|,|set||p|,7
73,GameBoard,|get||p||type|,|get||type|,|get||type|,28
73,GameBoard,|get||p|,|get||p|,|get||p|,6
73,GameBoard,|get||p|,|get||p|,|get||p|,6
73,GameBoard,|get||board|,|get||json||string|,|get||json||string|,907
73,GameBoard,|start||game|,|init||started|,|init||started|,1035
73,GameBoard,move,|move||move|,|move||move|,334
73,GameBoard,|check||win|,check,|test||from||json|,636
73,GameBoard,|check||draw|,test,|es|,133
73,Move,|get||move||x|,|get||move||x|,|get||move||x|,953
73,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
73,Move,|get||player|,get,|e|,1047
73,Player,|get||type|,|get||type|,|get||type|,28
73,Player,|get||id|,|get||id|,|get||id|,30
73,PlayGame,|get||type|,|get||type|,|get||type|,28
73,PlayGame,|get||id|,|get||id|,|get||id|,30
73,GameTest,|get||type|,|get||type|,|get||type|,28
73,GameTest,|get||id|,|get||id|,|get||id|,30
73,UnitTest,|get||type|,|get||type|,|get||type|,28
73,UnitTest,|get||id|,|get||id|,|get||id|,30
20,PlayGame,main,main,|ai|,1530
20,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
20,PlayGame,stop,stop,|to|,466
10,PlayGame,main,main,|ai|,1530
10,PlayGame,|send||game||board||to||all||players|,validate,|alidat|,70
10,PlayGame,stop,stop,|to|,466
17,Message,|is||move||validity|,|is||move|,|is||move|,0
17,Message,|set||move||validity|,|set||move|,|set||move|,1
17,Message,|get||code|,|get||code|,|get||code|,2
17,Message,|set||code|,|set||code|,|set||code|,3
17,Message,|get||message|,|get||message|,|get||message|,4
17,Message,|set||message|,|set||message|,|set||message|,5
17,Message,|to||json|,|get||value|,|get||value|,117
17,GameBoard,|is||move||validity|,|is||move|,|is||move|,0
17,GameBoard,|set||move||validity|,|set||move|,|set||move|,1
17,GameBoard,|get||code|,|get||code|,|get||code|,2
17,GameBoard,|set||code|,|set||code|,|set||code|,3
17,GameBoard,|get||message|,|get||message|,|get||message|,4
17,GameBoard,|set||message|,|set||message|,|set||message|,5
17,GameBoard,|to||json|,|get||value|,|get||value|,117
17,Move,|get||player|,get,|e|,1047
17,Move,|set||player|,set,|e|,1047
17,Move,|get||move||x|,|get||move||x|,|get||move||x|,920
17,Move,|set||move||x|,|set||move|,|set||move|,1
17,Move,|get||move||y|,|get||move||move|,|get||move||move|,25
17,Move,|set||move||y|,|set||move||y|,|set||move||y|,26
17,Player,|get||type|,|get||type|,|get||type|,28
17,Player,|set||type|,|set||type|,|set||type|,27
17,Player,|get||id|,|get||id|,|get||id|,30
17,Player,|set||id|,|set||id|,|set||id|,29
17,SqliteDatabase,|get||type|,|get||type|,|get||type|,28
17,SqliteDatabase,|set||type|,|set||type|,|set||type|,27
17,SqliteDatabase,|get||id|,|get||id|,|get||id|,30
17,SqliteDatabase,|set||id|,|set||id|,|set||id|,29
17,PlayGame,|get||type|,|get||type|,|get||type|,28
17,PlayGame,|set||type|,|set||type|,|set||type|,27
17,PlayGame,|get||id|,|get||id|,|get||id|,30
17,PlayGame,|set||id|,|set||id|,|set||id|,29
17,PlayGameTest,|get||type|,|get||type|,|get||type|,28
17,PlayGameTest,|set||type|,|set||type|,|set||type|,27
17,PlayGameTest,|get||id|,|get||id|,|get||id|,30
17,PlayGameTest,|set||id|,|set||id|,|set||id|,29
17,MessageTest,|test||message||contructor|,|test||move||move|,|test||move||move|,178
17,MessageTest,|test||set||move||validity|,|test||move||move|,|test||move||move|,178
17,MessageTest,|test||set||code|,|test||code|,|test||code|,180
17,MessageTest,|test||set||message|,|test||message||message|,|test||message||message|,181
17,MessageTest,|test||to||json|,|test||move|,|test||move|,183
17,MoveTest,|test||move||contructor|,|test||move||move||move||move|,|test||move||move||move||move|,982
17,MoveTest,|test||set||player|,|test||move||move|,|test||move||move|,178
17,MoveTest,|test||set||move||x|,|test||move||move||move|,|test||move||move||move|,185
17,MoveTest,|test||set||move||y|,|test||move||move||move|,|test||move||move||move|,185
17,GameBoardTest,|test||move||contructor|,|test||move||move||move||move|,|test||move||move||move||move|,978
17,GameBoardTest,|test||set||player|,|test||move||move|,|test||move||move|,178
17,GameBoardTest,|test||set||move||x|,|test||move||move||move|,|test||move||move||move|,185
17,GameBoardTest,|test||set||move||y|,|test||move||move||move|,|test||move||move||move|,185
17,SqliteDatabaseTest,|test||move||contructor|,|test||move||move||move||move|,|test||move||move||move||move|,978
17,SqliteDatabaseTest,|test||set||player|,|test||move||move|,|test||move||move|,178
17,SqliteDatabaseTest,|test||set||move||x|,|test||move||move||move|,|test||move||move||move|,185
17,SqliteDatabaseTest,|test||set||move||y|,|test||move||move||move|,|test||move||move||move|,185
17,PlayerTest,|test||move||contructor|,|test||type|,|test||type|,192
17,PlayerTest,|test||set||type|,|test||type|,|test||type|,192
17,PlayerTest,|test||set||id|,|test||id||of|,|test||id|,193
53,Message,|get||validity|,move,|ov|,648
53,Message,|get||code|,|get||code|,|get||code|,2
53,Message,|get||message|,|get||message|,|get||message|,4
53,GameBoard,update,foo,|o|,122
53,GameBoard,|valid||move|,|move||move|,|move||move|,334
53,GameBoard,|make||movement|,move,|ov|,648
53,GameBoard,|set||player|,|set||p|,|set||p|,7
53,GameBoard,|set||player|,|set||started|,|set||started|,1005
53,GameBoard,|get||board|,|get||component|,|get||value|,1104
53,GameBoard,|get||p|,|get||p|,|get||p|,6
53,GameBoard,|get||p|,|get||p|,|get||p|,6
53,GameBoard,|get||game||status|,|is||started|,|is||started|,10
53,GameBoard,|set||game||status|,|set||started|,|set||started|,1000
