submission_id,file_name,method_name,prediction,most_similar,most_similar_index
57,GameBoard,|set||game||started|,|set||transaction|,|set||transaction|,11
57,GameBoard,|get||game||started|,|is||set|,|is||set|,0
57,GameBoard,|set||turn|,|set||id|,|set||id|,3
57,GameBoard,|get||turn|,|get||max||id|,|get||max||id|,512
57,GameBoard,|set||board||state|,|set||id|,|set||id|,3
57,GameBoard,|get||board||state|,|get||mappings|,|get||mappings|,428
57,GameBoard,|set||winner|,|set||id|,|set||id|,3
57,GameBoard,|get||winner|,|get||max||id|,|get||max||id|,508
57,GameBoard,|set||is||draw|,|set||is||set|,|set||is||set|,1
57,GameBoard,|get||is||draw|,|is||set|,|is||set|,0
57,GameBoard,|is||full|,|is||empty|,|is||empty|,10
57,GameBoard,|set||move||count|,|set||max||count|,|set||max|,1454
57,GameBoard,|get||move||count|,|get||id|,|get||id|,2
57,TicTacToeService,|get||game||board|,|to||string|,|to||string|,144
57,TicTacToeService,|start||game|,execute,|xecut|,584
57,TicTacToeService,|join||game|,|create||test|,|create||create||table|,1104
57,TicTacToeService,move,|get||context||context|,|get||max||count|,665
57,PlayGame,main,create,|test||invalid||message|,735
57,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
57,PlayGame,stop,stop,|to|,570
56,PlayGame,main,add,|d|,69
56,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
56,PlayGame,stop,stop,|to|,570
88,PlayGame,main,add,|d|,69
88,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
88,PlayGame,stop,stop,|to|,570
66,Message,|is||move||validity|,|is||set|,|is||set|,0
66,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
66,Message,|get||code|,|get||id|,|get||id|,2
66,Message,|set||code|,|set||id|,|set||id|,3
66,Message,|get||message|,|get||message|,|get||message|,4
66,Message,|set||message|,|on||message|,|on||message|,5
66,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
66,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
66,GameBoard,|get||code|,|get||id|,|get||id|,2
66,GameBoard,|set||code|,|set||id|,|set||id|,3
66,GameBoard,|get||message|,|get||message|,|get||message|,4
66,GameBoard,|set||message|,|on||message|,|on||message|,5
66,Move,|get||player|,|get||output|,|get||output|,21
66,Move,|set||player|,|set||output|,|set||output|,7
66,Move,|get||move||x|,|get||id|,|get||id|,2
66,Move,|set||move||x|,|set||id|,|set||id|,3
66,Move,|get||move||y|,|get||id|,|get||id|,2
66,Move,|set||move||y|,|set||id|,|set||id|,3
66,Player,|get||type|,|get||value|,|get||value|,898
66,Player,|set||type|,|set||type||type|,|set||type||type|,558
66,Player,|get||id|,|get||id|,|get||id|,2
66,Player,|set||id|,|set||id|,|set||id|,3
66,PlayGame,|get||type|,|get||value|,|get||value|,898
66,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
66,PlayGame,|get||id|,|get||id|,|get||id|,2
66,PlayGame,|set||id|,|set||id|,|set||id|,3
66,UnitTest,|get||type|,|get||value|,|get||value|,898
66,UnitTest,|set||type|,|set||type||type|,|set||type||type|,562
66,UnitTest,|get||id|,|get||id|,|get||id|,2
66,UnitTest,|set||id|,|set||id|,|set||id|,3
66,ApiTest,|get||type|,|get||value|,|get||value|,898
66,ApiTest,|set||type|,|set||type||type|,|set||type||type|,558
66,ApiTest,|get||id|,|get||id|,|get||id|,2
66,ApiTest,|set||id|,|set||id|,|set||id|,3
26,PlayGame,main,add,|d|,69
26,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
26,PlayGame,stop,stop,|to|,570
6,PlayGame,main,add,|d|,69
6,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
6,PlayGame,stop,stop,|to|,617
54,Message,|is||move||validity|,|is||set|,|is||set|,0
54,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
54,Message,|get||code|,|get||id|,|get||id|,2
54,Message,|set||code|,|set||id|,|set||id|,3
54,Message,|get||message|,|get||message|,|get||message|,4
54,Message,|set||message|,|on||message|,|on||message|,5
54,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
54,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
54,GameBoard,|get||code|,|get||id|,|get||id|,2
54,GameBoard,|set||code|,|set||id|,|set||id|,3
54,GameBoard,|get||message|,|get||message|,|get||message|,4
54,GameBoard,|set||message|,|on||message|,|on||message|,5
54,Persister,restore,|get||query|,|get||query|,1573
54,Persister,save,execute,|xecut|,519
54,Player,|get||type|,|get||value|,|get||value|,898
54,Player,|set||type|,|set||type||type|,|set||type||type|,558
54,Player,|get||id|,|get||id|,|get||id|,2
54,Player,|set||id|,|set||id|,|set||id|,3
54,PlayGame,|get||type|,|get||value|,|get||value|,898
54,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
54,PlayGame,|get||id|,|get||id|,|get||id|,2
54,PlayGame,|set||id|,|set||id|,|set||id|,3
54,GameBoardTest,|get||type|,|get||value|,|get||value|,898
54,GameBoardTest,|set||type|,|set||type||type|,|set||type||type|,558
54,GameBoardTest,|get||id|,|get||id|,|get||id|,2
54,GameBoardTest,|set||id|,|set||id|,|set||id|,3
54,PersisterTest,init,run,|u|,603
54,PersisterTest,|init||test|,|test||update|,|test||simple|,1106
54,PersisterTest,|fresh||test|,|test||get|,|test||get|,180
54,PersisterTest,|save||test|,|test||history|,|test||history|,965
54,PersisterTest,|reinit||test|,|test||remove|,|test||remove|,1107
54,PersisterTest,|restore||test|,|test||get|,|test||get|,180
54,PlayGameTest,init,run,|u|,597
54,PlayGameTest,|persister||consistent||test|,|test||get|,|test||get|,180
54,PlayGameTest,|start||game||test||invalid||no||game|,|test||get|,|test||get|,180
54,PlayGameTest,|join||game||test||invalid||no||game|,|test||get|,|test||get|,180
54,PlayGameTest,|move||test||invalid||no||game|,|test||get|,|test||get|,180
54,PlayGameTest,|new||game||test|,|test||get|,|test||get|,180
54,PlayGameTest,|start||game||test||invalid||type||too||long|,|test||get|,|test||get|,180
54,PlayGameTest,|start||game||test||invalid||type||illegal||char|,|test||get|,|test||get|,180
54,PlayGameTest,|join||game||test||invalid||no||player|,|test||get|,|test||get|,180
54,PlayGameTest,|start||game||test||valid|,|test||get|,|test||get|,180
54,PlayGameTest,|join||game||test||valid|,|test||get|,|test||get|,180
54,PlayGameTest,|join||game||test||invalid||duplicate|,|test||get|,|test||get|,180
54,PlayGameTest,|move||test||invalid||bad||params|,|test||get|,|test||get|,180
54,PlayGameTest,|move||test||valid|,|test||get|,|test||get|,180
54,PlayGameTest,close,stop,|to|,570
63,PlayGame,main,add,|d|,69
63,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
63,PlayGame,stop,stop,|to|,570
83,PlayGame,main,add,|d|,69
83,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
83,PlayGame,stop,stop,|to|,570
60,Message,|get||move||validity|,|is||set|,|is||set|,0
60,Message,|get||code|,|get||id|,|get||id|,2
60,Message,|get||message|,|get||message|,|get||message|,4
60,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
60,Message,|set||code|,|set||id|,|set||id|,3
60,Message,|set||message|,set,|e|,6
60,GameBoard,|get||move||validity|,|is||set|,|is||set|,0
60,GameBoard,|get||code|,|get||id|,|get||id|,2
60,GameBoard,|get||message|,|get||message|,|get||message|,4
60,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
60,GameBoard,|set||code|,|set||id|,|set||id|,3
60,GameBoard,|set||message|,set,|e|,6
60,Move,|get||player|,get,|e|,6
60,Move,|get||mx|,|get||id|,|get||id|,2
60,Move,|get||my|,|get||id|,|get||id|,2
60,Move,|set||player|,|set||output|,|set||output|,7
60,Move,|set||mx|,|set||id|,|set||id|,3
60,Move,|set||my|,|set||max||number|,|set||max|,1454
60,Player,|get||type|,|get||value|,|get||value|,898
60,Player,|get||id|,|get||id|,|get||id|,2
60,Player,|set||type|,|set||type||type|,|set||type||type|,558
60,Player,|set||id|,|set||id|,|set||id|,3
60,PlayGame,|get||type|,|get||value|,|get||value|,898
60,PlayGame,|get||id|,|get||id|,|get||id|,2
60,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
60,PlayGame,|set||id|,|set||id|,|set||id|,3
60,PlayGameTest,|get||type|,|get||value|,|get||value|,898
60,PlayGameTest,|get||id|,|get||id|,|get||id|,2
60,PlayGameTest,|set||type|,|set||type||type|,|set||type||type|,558
60,PlayGameTest,|set||id|,|set||id|,|set||id|,3
60,GameBoardTest,|get||type|,|get||value|,|get||value|,898
60,GameBoardTest,|get||id|,|get||id|,|get||id|,2
60,GameBoardTest,|set||type|,|set||type||type|,|set||type||type|,558
60,GameBoardTest,|set||id|,|set||id|,|set||id|,3
13,Message,|is||valid|,|is||set|,|is||set|,0
13,GameBoard,|is||valid|,|is||set|,|is||set|,0
13,Move,|get||player|,|get||output|,|get||output|,21
13,Move,|get||x|,|get||id|,|get||id|,2
13,Move,|get||y|,|get||id|,|get||id|,2
13,Player,|get||type|,|get||value|,|get||value|,898
13,Player,|get||id|,|get||id|,|get||id|,2
13,AlreadyOccupiedExcpetion,code,|get||max||count|,|get||max||count|,667
13,AlreadyOccupiedExcpetion,cause,|get||name|,|get||name|,668
13,InvalidPositionException,code,|get||max||count|,|get||max||count|,665
13,InvalidPositionException,cause,|get||name|,|get||name|,666
13,NotYourTurnException,code,|get||max||count|,|get||max||count|,665
13,NotYourTurnException,cause,|get||name|,|get||name|,666
13,BoardReceiver,|get||board|,|get||id|,|get||id|,2
13,BoardReceiver,await,close,|los|,455
13,BoardReceiver,stop,stop,|to|,570
13,BoardReceiver,|on||connect|,after,|fte|,679
13,BoardReceiver,|on||message|,|on||message|,|on||message|,5
13,GameTest,|get||board|,|get||id|,|get||id|,2
13,GameTest,await,close,|los|,455
13,GameTest,stop,stop,|to|,570
13,GameTest,|on||connect|,after,|fte|,674
13,GameTest,|on||message|,|on||message|,|on||message|,5
94,Message,|get||valid|,|is||set|,|is||set|,0
94,Message,|get||code|,|get||id|,|get||id|,2
94,Message,|get||msg|,|get||message|,|get||message|,4
94,GameBoard,|get||valid|,|is||set|,|is||set|,0
94,GameBoard,|get||code|,|get||id|,|get||id|,2
94,GameBoard,|get||msg|,|get||message|,|get||message|,4
94,Move,|get||x|,|get||id|,|get||id|,2
94,Move,|get||y|,|get||id|,|get||id|,2
94,Move,|get||player|,get,|e|,6
94,Player,|get||type|,|get||value|,|get||value|,898
94,Player,|get||id|,|get||id|,|get||id|,2
94,DatabaseLite,|get||type|,|get||value|,|get||value|,898
94,DatabaseLite,|get||id|,|get||id|,|get||id|,2
94,PlayGame,|get||type|,|get||value|,|get||value|,898
94,PlayGame,|get||id|,|get||id|,|get||id|,2
94,GameBoardTest,|get||type|,|get||value|,|get||value|,898
94,GameBoardTest,|get||id|,|get||id|,|get||id|,2
94,PlayGameTest,|get||type|,|get||value|,|get||value|,898
94,PlayGameTest,|get||id|,|get||id|,|get||id|,2
30,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,Message,|is||move||validity|,|is||set|,|is||set|,0
30,Message,|set||code|,|set||id|,|set||id|,3
30,Message,|get||code|,|get||id|,|get||id|,2
30,Message,|set||message|,|on||message|,|on||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||string|,|get||string|,117
30,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
30,GameBoard,|set||code|,|set||id|,|set||id|,3
30,GameBoard,|get||code|,|get||id|,|get||id|,2
30,GameBoard,|set||message|,|on||message|,|on||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||string|,|get||string|,117
30,Move,|set||player|,|set||output|,|set||output|,7
30,Move,|get||player|,|get||output|,|get||output|,21
30,Move,|set||move||x|,|set||id|,|set||id|,3
30,Move,|set||move||y|,|set||id|,|set||id|,3
30,Move,|get||move||x|,|get||id|,|get||id|,2
30,Move,|get||move||y|,|get||id|,|get||id|,2
30,Player,|set||id|,|set||id|,|set||id|,3
30,Player,|get||id|,|get||id|,|get||id|,2
30,Player,|set||type|,|set||type||type|,|set||type||type|,558
30,Player,|get||type|,|get||value|,|get||value|,898
30,Player,oppent,|get||value|,|get||value|,898
30,Database,|set||id|,|set||id|,|set||id|,3
30,Database,|get||id|,|get||id|,|get||id|,2
30,Database,|set||type|,|set||type||type|,|set||type||type|,558
30,Database,|get||type|,|get||value|,|get||value|,898
30,Database,oppent,|get||value|,|get||value|,898
30,PlayGame,|set||id|,|set||id|,|set||id|,3
30,PlayGame,|get||id|,|get||id|,|get||id|,2
30,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
30,PlayGame,|get||type|,|get||value|,|get||value|,898
30,PlayGame,oppent,|get||value|,|get||value|,898
30,MessageTest,|message||test|,|test||invalid||message|,|test||invalid||message|,821
30,MessageTest,|to||json||test|,|test||message|,|test||message|,181
30,MoveTest,|move||test|,|test||get||type|,|test||get||type|,738
30,GameBoardTest,|move||test|,|test||get||type|,|test||get||type|,737
30,PlayerTest,|player||test|,|test||get|,|test||get|,180
30,PlayerTest,|oppent||test|,|test||get|,|test||get|,180
30,PlayerTest,|oppent||test|,|test||get|,|test||get|,180
30,PlayerTest,|invalid||type||error|,|test||invalid||type|,|test||invalid||type|,828
30,DatabaseTest,init,|test||table||table|,|test||table||table|,749
30,DatabaseTest,|add||player||test|,|test||get|,|test||get|,180
30,DatabaseTest,|add||move||test|,|test||add|,|test||add|,748
30,DatabaseTest,|load||player||test|,|test||get|,|test||get|,180
30,DatabaseTest,|load||player||test|,|test||get|,|test||get|,180
30,DatabaseTest,|load||board||state||test|,|test||add|,|test||add|,745
30,DatabaseTest,|delete||table||test|,|test||table||table|,|test||table||table|,743
30,DatabaseTest,|delete||table||test|,|test||get||table|,|test||get||table|,759
30,DatabaseTest,stop,close,|los|,455
30,GameTest,init,|test||table||table|,|test||table||table|,743
30,GameTest,|add||player||test|,|test||get|,|test||get|,180
30,GameTest,|add||move||test|,|test||add|,|test||add|,745
30,GameTest,|load||player||test|,|test||get|,|test||get|,180
30,GameTest,|load||player||test|,|test||get|,|test||get|,180
30,GameTest,|load||board||state||test|,|test||add|,|test||add|,745
30,GameTest,|delete||table||test|,|test||table||table|,|test||table||table|,743
30,GameTest,|delete||table||test|,|test||get||table|,|test||get||table|,750
30,GameTest,stop,close,|los|,455
30,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,Message,|is||move||validity|,|is||set|,|is||set|,0
30,Message,|set||code|,|set||id|,|set||id|,3
30,Message,|get||code|,|get||id|,|get||id|,2
30,Message,|set||message|,|on||message|,|on||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||string|,|get||string|,117
30,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
30,GameBoard,|set||code|,|set||id|,|set||id|,3
30,GameBoard,|get||code|,|get||id|,|get||id|,2
30,GameBoard,|set||message|,|on||message|,|on||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||string|,|get||string|,117
30,Move,|set||player|,|set||output|,|set||output|,7
30,Move,|get||player|,|get||output|,|get||output|,21
30,Move,|set||move||x|,|set||id|,|set||id|,3
30,Move,|set||move||y|,|set||id|,|set||id|,3
30,Move,|get||move||x|,|get||id|,|get||id|,2
30,Move,|get||move||y|,|get||id|,|get||id|,2
30,Player,|set||id|,|set||id|,|set||id|,3
30,Player,|get||id|,|get||id|,|get||id|,2
30,Player,|set||type|,|set||type||type|,|set||type||type|,558
30,Player,|get||type|,|get||value|,|get||value|,898
30,Player,oppent,get,|e|,6
30,PlayGame,|set||id|,|set||id|,|set||id|,3
30,PlayGame,|get||id|,|get||id|,|get||id|,2
30,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
30,PlayGame,|get||type|,|get||value|,|get||value|,898
30,PlayGame,oppent,get,|e|,6
30,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,Message,|is||move||validity|,|is||set|,|is||set|,0
30,Message,|set||code|,|set||id|,|set||id|,3
30,Message,|get||code|,|get||id|,|get||id|,2
30,Message,|set||message|,|on||message|,|on||message|,5
30,Message,|get||message|,|get||message|,|get||message|,4
30,Message,|to||json|,|get||string|,|get||string|,117
30,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
30,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
30,GameBoard,|set||code|,|set||id|,|set||id|,3
30,GameBoard,|get||code|,|get||id|,|get||id|,2
30,GameBoard,|set||message|,|on||message|,|on||message|,5
30,GameBoard,|get||message|,|get||message|,|get||message|,4
30,GameBoard,|to||json|,|get||string|,|get||string|,117
30,Move,|set||player|,|set||output|,|set||output|,7
30,Move,|get||player|,|get||output|,|get||output|,21
30,Move,|set||move||x|,|set||id|,|set||id|,3
30,Move,|set||move||y|,|set||id|,|set||id|,3
30,Move,|get||move||x|,|get||id|,|get||id|,2
30,Move,|get||move||y|,|get||id|,|get||id|,2
30,Player,|set||id|,|set||id|,|set||id|,3
30,Player,|get||id|,|get||id|,|get||id|,2
30,Player,|set||type|,|set||type||type|,|set||type||type|,558
30,Player,|get||type|,|get||value|,|get||value|,898
30,Player,oppent,|get||value|,|get||value|,898
30,PlayGame,|set||id|,|set||id|,|set||id|,3
30,PlayGame,|get||id|,|get||id|,|get||id|,2
30,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
30,PlayGame,|get||type|,|get||value|,|get||value|,898
30,PlayGame,oppent,|get||value|,|get||value|,898
30,MessageTest,|message||test|,|test||invalid||message|,|test||invalid||message|,735
30,MessageTest,|to||json||test|,|test||message|,|test||message|,181
30,MoveTest,|move||test|,|test||get||type|,|test||get||type|,737
30,GameBoardTest,|move||test|,|test||get||type|,|test||get||type|,737
30,PlayerTest,|player||test|,|test||get|,|test||get|,180
30,PlayerTest,|oppent||test|,|test||get|,|test||get|,180
30,PlayerTest,|oppent||test|,|test||get|,|test||get|,180
30,PlayerTest,|invalid||type||error|,|test||invalid||type|,|test||invalid||type|,742
30,GameTest,|player||test|,|test||get|,|test||get|,180
30,GameTest,|oppent||test|,|test||get|,|test||get|,180
30,GameTest,|oppent||test|,|test||get|,|test||get|,180
30,GameTest,|invalid||type||error|,|test||invalid||type|,|test||invalid||type|,742
76,PlayGame,main,add,|d|,69
76,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
76,PlayGame,stop,stop,|to|,570
105,PlayGame,main,add,|d|,69
105,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
105,PlayGame,stop,stop,|to|,570
51,Message,|is||move||validity|,|is||set|,|is||set|,0
51,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
51,Message,|get||code|,|get||id|,|get||id|,2
51,Message,|set||code|,|set||id|,|set||id|,3
51,Message,|get||message|,|get||message|,|get||message|,4
51,Message,|set||message|,|on||message|,|on||message|,5
51,GameBoard,|get||p|,get,|e|,6
51,GameBoard,|set||p|,|set||output|,|set||output|,7
51,GameBoard,|get||p|,get,|e|,6
51,GameBoard,|set||p|,|set||output|,|set||output|,7
51,GameBoard,|is||game||started|,|is||empty|,|is||empty|,10
51,GameBoard,|set||game||started|,|set||transaction|,|set||transaction|,11
51,GameBoard,|get||turn|,|get||id|,|get||id|,2
51,GameBoard,|set||turn|,|set||id|,|set||id|,3
51,GameBoard,|get||board||state|,|get||property|,|get||property|,14
51,GameBoard,|set||board||state|,|set||id|,|set||id|,3
51,GameBoard,|get||winner|,|get||id|,|get||id|,2
51,GameBoard,|set||winner|,|set||id|,|set||id|,3
51,GameBoard,|is||draw|,|is||empty|,|is||empty|,10
51,GameBoard,|set||draw|,|set||is||set|,|set||is||set|,1
51,Move,|get||player|,|get||output|,|get||output|,21
51,Move,|set||player|,|set||output|,|set||output|,7
51,Move,|get||move||x|,|get||id|,|get||id|,2
51,Move,|set||move||x|,|set||id|,|set||id|,3
51,Move,|get||move||y|,|get||id|,|get||id|,2
51,Move,|set||move||y|,|set||id|,|set||id|,3
51,Player,|get||type|,|get||value|,|get||value|,898
51,Player,|set||type|,|set||type||type|,|set||type||type|,558
51,Player,|get||id|,|get||id|,|get||id|,2
51,Player,|set||id|,|set||id|,|set||id|,3
51,PlayGame,|get||type|,|get||value|,|get||value|,898
51,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
51,PlayGame,|get||id|,|get||id|,|get||id|,2
51,PlayGame,|set||id|,|set||id|,|set||id|,3
51,GameTest,init,run,|u|,597
51,GameTest,|start||new||game|,run,|u|,597
51,GameTest,|new||game||test|,|test||get|,|test||get|,180
51,GameTest,|start||game||test|,|test||get|,|test||get|,180
51,GameTest,|finish||game|,run,|u|,597
51,GameTest,close,stop,|to|,570
101,PlayGame,main,add,|d|,69
101,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
101,PlayGame,stop,stop,|to|,570
91,PlayGame,main,add,|d|,69
91,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
91,PlayGame,stop,stop,|to|,570
73,Message,|get||message|,|get||string|,|get||string|,117
73,Message,|get||move||validity|,|is||set|,|is||set|,0
73,Message,|get||code|,|get||id|,|get||id|,2
73,Message,|get||message||body|,|get||message|,|get||message|,4
73,GameBoard,|get||message|,|get||string|,|get||string|,117
73,GameBoard,|get||move||validity|,|is||set|,|is||set|,0
73,GameBoard,|get||code|,|get||id|,|get||id|,2
73,GameBoard,|get||message||body|,|get||message|,|get||message|,4
73,Move,|get||move||x|,|get||id|,|get||id|,2
73,Move,|get||move||y|,|get||id|,|get||id|,2
73,Move,|get||player|,|get||output|,|get||output|,21
73,Player,|get||type|,|get||value|,|get||value|,898
73,Player,|get||id|,|get||id|,|get||id|,2
73,PlayGame,|get||type|,|get||value|,|get||value|,930
73,PlayGame,|get||id|,|get||id|,|get||id|,2
73,GameTest,|get||type|,|get||value|,|get||value|,898
73,GameTest,|get||id|,|get||id|,|get||id|,2
73,UnitTest,|get||type|,|get||value|,|get||value|,898
73,UnitTest,|get||id|,|get||id|,|get||id|,2
20,PlayGame,main,add,|d|,69
20,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
20,PlayGame,stop,stop,|to|,570
10,PlayGame,main,add,|d|,69
10,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
10,PlayGame,stop,stop,|to|,570
17,Message,|is||move||validity|,|is||set|,|is||set|,0
17,Message,|set||move||validity|,|set||is||set|,|set||is||set|,1
17,Message,|get||code|,|get||id|,|get||id|,2
17,Message,|set||code|,|set||id|,|set||id|,3
17,Message,|get||message|,|get||message|,|get||message|,4
17,Message,|set||message|,|on||message|,|on||message|,5
17,Message,|to||json|,|get||string|,|get||string|,117
17,GameBoard,|is||move||validity|,|is||set|,|is||set|,0
17,GameBoard,|set||move||validity|,|set||is||set|,|set||is||set|,1
17,GameBoard,|get||code|,|get||id|,|get||id|,2
17,GameBoard,|set||code|,|set||id|,|set||id|,3
17,GameBoard,|get||message|,|get||message|,|get||message|,4
17,GameBoard,|set||message|,|on||message|,|on||message|,5
17,GameBoard,|to||json|,|get||string|,|get||string|,117
17,Move,|get||player|,|get||output|,|get||output|,21
17,Move,|set||player|,|set||output|,|set||output|,7
17,Move,|get||move||x|,|get||id|,|get||id|,2
17,Move,|set||move||x|,|set||id|,|set||id|,3
17,Move,|get||move||y|,|get||id|,|get||id|,2
17,Move,|set||move||y|,|set||id|,|set||id|,3
17,Player,|get||type|,|get||value|,|get||value|,898
17,Player,|set||type|,|set||type||type|,|set||type||type|,558
17,Player,|get||id|,|get||id|,|get||id|,2
17,Player,|set||id|,|set||id|,|set||id|,3
17,SqliteDatabase,|get||type|,|get||value|,|get||value|,898
17,SqliteDatabase,|set||type|,|set||type||type|,|set||type||type|,558
17,SqliteDatabase,|get||id|,|get||id|,|get||id|,2
17,SqliteDatabase,|set||id|,|set||id|,|set||id|,3
17,PlayGame,|get||type|,|get||value|,|get||value|,898
17,PlayGame,|set||type|,|set||type||type|,|set||type||type|,558
17,PlayGame,|get||id|,|get||id|,|get||id|,2
17,PlayGame,|set||id|,|set||id|,|set||id|,3
17,PlayGameTest,|get||type|,|get||value|,|get||value|,898
17,PlayGameTest,|set||type|,|set||type||type|,|set||type||type|,558
17,PlayGameTest,|get||id|,|get||id|,|get||id|,2
17,PlayGameTest,|set||id|,|set||id|,|set||id|,3
17,MessageTest,|test||message||contructor|,|test||invalid|,|test||invalid|,178
17,MessageTest,|test||set||move||validity|,|test||invalid|,|test||invalid|,178
17,MessageTest,|test||set||code|,|test||get|,|test||get|,180
17,MessageTest,|test||set||message|,|test||message|,|test||message|,181
17,MessageTest,|test||to||json|,|test||invalid|,|test||invalid|,178
17,MoveTest,|test||move||contructor|,|test||get|,|test||get|,180
17,MoveTest,|test||set||player|,|test||get|,|test||get|,180
17,MoveTest,|test||set||move||x|,|test||revisions|,|test||revisions|,132
17,MoveTest,|test||set||move||y|,|test||revisions|,|test||revisions|,132
17,GameBoardTest,|test||move||contructor|,|test||get|,|test||get|,180
17,GameBoardTest,|test||set||player|,|test||get|,|test||get|,180
17,GameBoardTest,|test||set||move||x|,|test||revisions|,|test||revisions|,132
17,GameBoardTest,|test||set||move||y|,|test||revisions|,|test||revisions|,132
17,SqliteDatabaseTest,|test||move||contructor|,|test||get|,|test||get|,180
17,SqliteDatabaseTest,|test||set||player|,|test||get|,|test||get|,180
17,SqliteDatabaseTest,|test||set||move||x|,|test||revisions|,|test||revisions|,132
17,SqliteDatabaseTest,|test||set||move||y|,|test||revisions|,|test||revisions|,132
17,PlayerTest,|test||move||contructor|,|test||get||id|,|test||get||id|,191
17,PlayerTest,|test||set||type|,|test||get||type|,|test||get||type|,737
17,PlayerTest,|test||set||id|,|test||history|,|test||history|,600
53,Message,|get||validity|,|is||set|,|is||set|,0
53,Message,|get||code|,|get||id|,|get||id|,2
53,Message,|get||message|,|get||message|,|get||message|,4
53,GameBoard,|get||validity|,|is||set|,|is||set|,0
53,GameBoard,|get||code|,|get||id|,|get||id|,2
53,GameBoard,|get||message|,|get||message|,|get||message|,4
53,Move,|get||x|,|get||id|,|get||id|,2
53,Move,|get||y|,|get||id|,|get||id|,2
53,Move,|get||player||id|,|get||id|,|get||id|,2
53,Move,|get||player||type|,|get||value|,|get||value|,898
53,Player,|get||type|,|get||value|,|get||value|,898
53,Player,|get||id|,|get||id|,|get||id|,2
53,Database,|get||type|,|get||value|,|get||value|,898
53,Database,|get||id|,|get||id|,|get||id|,2
53,PlayGame,|get||type|,|get||value|,|get||value|,898
53,PlayGame,|get||id|,|get||id|,|get||id|,2
53,RecoveryTest,|get||type|,|get||value|,|get||value|,898
53,RecoveryTest,|get||id|,|get||id|,|get||id|,2
53,GameTest,|get||type|,|get||value|,|get||value|,898
53,GameTest,|get||id|,|get||id|,|get||id|,2
53,DatabaseTest,|get||type|,|get||value|,|get||value|,898
53,DatabaseTest,|get||id|,|get||id|,|get||id|,2
18,PlayGame,main,add,|d|,69
18,PlayGame,|send||game||board||to||all||players|,|set||session|,|set||session|,70
18,PlayGame,stop,stop,|to|,570
69,Message,|get||move||validity|,|is||set|,|is||set|,0
69,Message,|get||code|,|get||id|,|get||id|,2
69,Message,|get||message|,|get||message|,|get||message|,4
69,GameBoard,|get||move||validity|,|is||set|,|is||set|,0
69,GameBoard,|get||code|,|get||id|,|get||id|,2
69,GameBoard,|get||message|,|get||message|,|get||message|,4
69,Move,|get||player|,get,|e|,6
69,Move,|get||move||x|,|get||id|,|get||id|,2
69,Move,|get||move||y|,|get||id|,|get||id|,2
