submission_id,file_name,method_name,prediction
30,GameBoard,|get||code|,|get||id|
30,GameBoard,|set||message|,|on||message|
30,GameBoard,|get||message|,|get||message|
30,GameBoard,|to||json|,|get||string|
30,Move,|set||player|,|set||output|
30,Move,|get||player|,|get||output|
30,Move,|set||move||x|,|set||id|
30,Move,|set||move||y|,|set||id|
30,Move,|get||move||x|,|get||id|
30,Move,|get||move||y|,|get||id|
30,Player,|set||id|,|set||id|
30,Player,|get||id|,|get||id|
30,Player,|set||type|,|set||type||type|
30,Player,|get||type|,|get||value|
30,Player,oppent,|get||value|
30,Database,|set||id|,|set||id|
30,Database,|get||id|,|get||id|
30,Database,|set||type|,|set||type||type|
30,Database,|get||type|,|get||value|
30,Database,oppent,|get||value|
30,PlayGame,|set||id|,|set||id|
30,PlayGame,|get||id|,|get||id|
30,PlayGame,|set||type|,|set||type||type|
30,PlayGame,|get||type|,|get||value|
30,PlayGame,oppent,|get||value|
30,MessageTest,|message||test|,|test||invalid||message|
30,MessageTest,|to||json||test|,|test||message|
30,MoveTest,|move||test|,|test||get||type|
30,GameBoardTest,|move||test|,|test||get||type|
30,PlayerTest,|player||test|,|test||get|
30,PlayerTest,|oppent||test|,|test||get|
30,PlayerTest,|oppent||test|,|test||get|
30,PlayerTest,|invalid||type||error|,|test||invalid||type|
30,DatabaseTest,init,|test||table||table|
30,DatabaseTest,|add||player||test|,|test||get|
30,DatabaseTest,|add||move||test|,|test||add|
30,DatabaseTest,|load||player||test|,|test||get|
30,DatabaseTest,|load||player||test|,|test||get|
30,DatabaseTest,|load||board||state||test|,|test||add|
30,DatabaseTest,|delete||table||test|,|test||table||table|
30,DatabaseTest,|delete||table||test|,|test||get||table|
30,DatabaseTest,stop,close
30,GameTest,init,|test||table||table|
30,GameTest,|add||player||test|,|test||get|
30,GameTest,|add||move||test|,|test||add|
30,GameTest,|load||player||test|,|test||get|
30,GameTest,|load||player||test|,|test||get|
30,GameTest,|load||board||state||test|,|test||add|
30,GameTest,|delete||table||test|,|test||table||table|
30,GameTest,|delete||table||test|,|test||get||table|
30,GameTest,stop,close
30,Message,|set||move||validity|,|set||is||set|
30,Message,|is||move||validity|,|is||set|
30,Message,|set||code|,|set||id|
30,Message,|get||code|,|get||id|
30,Message,|set||message|,|on||message|
30,Message,|get||message|,|get||message|
30,Message,|to||json|,|get||string|
30,GameBoard,|set||move||validity|,|set||is||set|
30,GameBoard,|is||move||validity|,|is||set|
30,GameBoard,|set||code|,|set||id|
30,GameBoard,|get||code|,|get||id|
30,GameBoard,|set||message|,|on||message|
30,GameBoard,|get||message|,|get||message|
30,GameBoard,|to||json|,|get||string|
30,Move,|set||player|,|set||output|
30,Move,|get||player|,|get||output|
30,Move,|set||move||x|,|set||id|
30,Move,|set||move||y|,|set||id|
30,Move,|get||move||x|,|get||id|
30,Move,|get||move||y|,|get||id|
30,Player,|set||id|,|set||id|
30,Player,|get||id|,|get||id|
30,Player,|set||type|,|set||type||type|
30,Player,|get||type|,|get||value|
30,Player,oppent,get
30,PlayGame,|set||id|,|set||id|
30,PlayGame,|get||id|,|get||id|
30,PlayGame,|set||type|,|set||type||type|
30,PlayGame,|get||type|,|get||value|
30,PlayGame,oppent,get
30,Message,|set||move||validity|,|set||is||set|
30,Message,|is||move||validity|,|is||set|
30,Message,|set||code|,|set||id|
30,Message,|get||code|,|get||id|
30,Message,|set||message|,|on||message|
30,Message,|get||message|,|get||message|
30,Message,|to||json|,|get||string|
30,GameBoard,|set||move||validity|,|set||is||set|
30,GameBoard,|is||move||validity|,|is||set|
30,GameBoard,|set||code|,|set||id|
30,GameBoard,|get||code|,|get||id|
30,GameBoard,|set||message|,|on||message|
30,GameBoard,|get||message|,|get||message|
30,GameBoard,|to||json|,|get||string|
30,Move,|set||player|,|set||output|
30,Move,|get||player|,|get||output|
30,Move,|set||move||x|,|set||id|
30,Move,|set||move||y|,|set||id|
30,Move,|get||move||x|,|get||id|
30,Move,|get||move||y|,|get||id|
30,Player,|set||id|,|set||id|
30,Player,|get||id|,|get||id|
30,Player,|set||type|,|set||type||type|
30,Player,|get||type|,|get||value|
30,Player,oppent,|get||value|
30,PlayGame,|set||id|,|set||id|
30,PlayGame,|get||id|,|get||id|
30,PlayGame,|set||type|,|set||type||type|
30,PlayGame,|get||type|,|get||value|
30,PlayGame,oppent,|get||value|
30,MessageTest,|message||test|,|test||invalid||message|
30,MessageTest,|to||json||test|,|test||message|
30,MoveTest,|move||test|,|test||get||type|
30,GameBoardTest,|move||test|,|test||get||type|
30,PlayerTest,|player||test|,|test||get|
30,PlayerTest,|oppent||test|,|test||get|
30,PlayerTest,|oppent||test|,|test||get|
30,PlayerTest,|invalid||type||error|,|test||invalid||type|
30,GameTest,|player||test|,|test||get|
30,GameTest,|oppent||test|,|test||get|
30,GameTest,|oppent||test|,|test||get|
30,GameTest,|invalid||type||error|,|test||invalid||type|
76,PlayGame,main,add
76,PlayGame,|send||game||board||to||all||players|,|set||session|
76,PlayGame,stop,stop
105,PlayGame,main,add
105,PlayGame,|send||game||board||to||all||players|,|set||session|
105,PlayGame,stop,stop
51,Message,|is||move||validity|,|is||set|
51,Message,|set||move||validity|,|set||is||set|
51,Message,|get||code|,|get||id|
51,Message,|set||code|,|set||id|
51,Message,|get||message|,|get||message|
51,Message,|set||message|,|on||message|
51,GameBoard,|get||p|,get
51,GameBoard,|set||p|,|set||output|
51,GameBoard,|get||p|,get
51,GameBoard,|set||p|,|set||output|
51,GameBoard,|is||game||started|,|is||empty|
51,GameBoard,|set||game||started|,|set||transaction|
51,GameBoard,|get||turn|,|get||id|
51,GameBoard,|set||turn|,|set||id|
51,GameBoard,|get||board||state|,|get||property|
51,GameBoard,|set||board||state|,|set||id|
51,GameBoard,|get||winner|,|get||id|
51,GameBoard,|set||winner|,|set||id|
51,GameBoard,|is||draw|,|is||empty|
51,GameBoard,|set||draw|,|set||is||set|
51,Move,|get||player|,|get||output|
51,Move,|set||player|,|set||output|
51,Move,|get||move||x|,|get||id|
51,Move,|set||move||x|,|set||id|
51,Move,|get||move||y|,|get||id|
51,Move,|set||move||y|,|set||id|
51,Player,|get||type|,|get||value|
51,Player,|set||type|,|set||type||type|
51,Player,|get||id|,|get||id|
51,Player,|set||id|,|set||id|
51,PlayGame,|get||type|,|get||value|
51,PlayGame,|set||type|,|set||type||type|
51,PlayGame,|get||id|,|get||id|
51,PlayGame,|set||id|,|set||id|
51,GameTest,init,run
51,GameTest,|start||new||game|,run
51,GameTest,|new||game||test|,|test||get|
51,GameTest,|start||game||test|,|test||get|
51,GameTest,|finish||game|,run
51,GameTest,close,stop
101,PlayGame,main,add
101,PlayGame,|send||game||board||to||all||players|,|set||session|
101,PlayGame,stop,stop
91,PlayGame,main,add
91,PlayGame,|send||game||board||to||all||players|,|set||session|
91,PlayGame,stop,stop
73,Message,|get||message|,|get||string|
73,Message,|get||move||validity|,|is||set|
73,Message,|get||code|,|get||id|
73,Message,|get||message||body|,|get||message|
73,GameBoard,|get||message|,|get||string|
73,GameBoard,|get||move||validity|,|is||set|
73,GameBoard,|get||code|,|get||id|
73,GameBoard,|get||message||body|,|get||message|
73,Move,|get||move||x|,|get||id|
73,Move,|get||move||y|,|get||id|
73,Move,|get||player|,|get||output|
73,Player,|get||type|,|get||value|
73,Player,|get||id|,|get||id|
73,PlayGame,|get||type|,|get||value|
73,PlayGame,|get||id|,|get||id|
73,GameTest,|get||type|,|get||value|
73,GameTest,|get||id|,|get||id|
73,UnitTest,|get||type|,|get||value|
73,UnitTest,|get||id|,|get||id|
20,PlayGame,main,add
20,PlayGame,|send||game||board||to||all||players|,|set||session|
20,PlayGame,stop,stop
10,PlayGame,main,add
10,PlayGame,|send||game||board||to||all||players|,|set||session|
10,PlayGame,stop,stop
17,Message,|is||move||validity|,|is||set|
17,Message,|set||move||validity|,|set||is||set|
17,Message,|get||code|,|get||id|
17,Message,|set||code|,|set||id|
17,Message,|get||message|,|get||message|
17,Message,|set||message|,|on||message|
17,Message,|to||json|,|get||string|
17,GameBoard,|is||move||validity|,|is||set|
17,GameBoard,|set||move||validity|,|set||is||set|
17,GameBoard,|get||code|,|get||id|
17,GameBoard,|set||code|,|set||id|
17,GameBoard,|get||message|,|get||message|
17,GameBoard,|set||message|,|on||message|
17,GameBoard,|to||json|,|get||string|
17,Move,|get||player|,|get||output|
17,Move,|set||player|,|set||output|
17,Move,|get||move||x|,|get||id|
17,Move,|set||move||x|,|set||id|
17,Move,|get||move||y|,|get||id|
17,Move,|set||move||y|,|set||id|
17,Player,|get||type|,|get||value|
17,Player,|set||type|,|set||type||type|
17,Player,|get||id|,|get||id|
17,Player,|set||id|,|set||id|
17,SqliteDatabase,|get||type|,|get||value|
17,SqliteDatabase,|set||type|,|set||type||type|
17,SqliteDatabase,|get||id|,|get||id|
17,SqliteDatabase,|set||id|,|set||id|
17,PlayGame,|get||type|,|get||value|
17,PlayGame,|set||type|,|set||type||type|
17,PlayGame,|get||id|,|get||id|
17,PlayGame,|set||id|,|set||id|
17,PlayGameTest,|get||type|,|get||value|
17,PlayGameTest,|set||type|,|set||type||type|
17,PlayGameTest,|get||id|,|get||id|
17,PlayGameTest,|set||id|,|set||id|
17,MessageTest,|test||message||contructor|,|test||invalid|
17,MessageTest,|test||set||move||validity|,|test||invalid|
17,MessageTest,|test||set||code|,|test||get|
17,MessageTest,|test||set||message|,|test||message|
17,MessageTest,|test||to||json|,|test||invalid|
17,MoveTest,|test||move||contructor|,|test||get|
17,MoveTest,|test||set||player|,|test||get|
17,MoveTest,|test||set||move||x|,|test||revisions|
17,MoveTest,|test||set||move||y|,|test||revisions|
17,GameBoardTest,|test||move||contructor|,|test||get|
17,GameBoardTest,|test||set||player|,|test||get|
17,GameBoardTest,|test||set||move||x|,|test||revisions|
17,GameBoardTest,|test||set||move||y|,|test||revisions|
17,SqliteDatabaseTest,|test||move||contructor|,|test||get|
17,SqliteDatabaseTest,|test||set||player|,|test||get|
17,SqliteDatabaseTest,|test||set||move||x|,|test||revisions|
17,SqliteDatabaseTest,|test||set||move||y|,|test||revisions|
17,PlayerTest,|test||move||contructor|,|test||get||id|
17,PlayerTest,|test||set||type|,|test||get||type|
17,PlayerTest,|test||set||id|,|test||history|
53,Message,|get||validity|,|is||set|
53,Message,|get||code|,|get||id|
53,Message,|get||message|,|get||message|
53,GameBoard,|get||validity|,|is||set|
53,GameBoard,|get||code|,|get||id|
53,GameBoard,|get||message|,|get||message|
53,Move,|get||x|,|get||id|
53,Move,|get||y|,|get||id|
53,Move,|get||player||id|,|get||id|
53,Move,|get||player||type|,|get||value|
53,Player,|get||type|,|get||value|
53,Player,|get||id|,|get||id|
53,Database,|get||type|,|get||value|
53,Database,|get||id|,|get||id|
53,PlayGame,|get||type|,|get||value|
53,PlayGame,|get||id|,|get||id|
53,RecoveryTest,|get||type|,|get||value|
53,RecoveryTest,|get||id|,|get||id|
53,GameTest,|get||type|,|get||value|
53,GameTest,|get||id|,|get||id|
53,DatabaseTest,|get||type|,|get||value|
53,DatabaseTest,|get||id|,|get||id|
18,PlayGame,main,add
18,PlayGame,|send||game||board||to||all||players|,|set||session|
18,PlayGame,stop,stop
69,Message,|get||move||validity|,|is||set|
69,Message,|get||code|,|get||id|
69,Message,|get||message|,|get||message|
69,GameBoard,|get||move||validity|,|is||set|
69,GameBoard,|get||code|,|get||id|
69,GameBoard,|get||message|,|get||message|
69,Move,|get||player|,get
69,Move,|get||move||x|,|get||id|
69,Move,|get||move||y|,|get||id|
69,Player,|get||type|,|get||value|
69,Player,|get||id|,|get||id|
69,PlayGame,|get||type|,|get||value|
69,PlayGame,|get||id|,|get||id|
11,PlayGame,main,add
11,PlayGame,|send||game||board||to||all||players|,|set||session|
11,PlayGame,stop,stop
1,Message,|set||move||validity|,|set||is||set|
1,Message,|set||code|,|set||id|
1,Message,|set||message|,|on||message|
1,Message,|get||move||validity|,|is||set|
1,Message,|get||code|,|get||id|
1,Message,|get||message|,|get||message|
1,GameBoard,|set||player|,|set||output|
1,GameBoard,|set||player|,|set||output|
1,GameBoard,|set||game||started|,|set||transaction|
1,GameBoard,|set||turn|,|set||id|
1,GameBoard,|set||board||state|,|set||type|
1,GameBoard,|set||winner|,|set||id|
1,GameBoard,|set||is||draw|,|set||is||set|
1,GameBoard,|get||player|,get
1,GameBoard,|get||player|,get
1,GameBoard,|get||game||started|,|is||empty|
1,GameBoard,|get||turn|,|get||id|
1,GameBoard,|get||board||state|,|get||property|
1,GameBoard,|get||winner|,|get||id|
1,GameBoard,|get||is||draw|,|is||empty|
1,Move,|set||player|,|set||output|
1,Move,|set||moxe||x|,|set||id|
1,Move,|set||move||y|,|set||id|
1,Move,|get||player|,|get||output|
1,Move,|get||move||x|,|get||id|
1,Move,|get||move||y|,|get||id|
1,Player,|set||type|,|set||type||type|
1,Player,|get||type|,|get||value|
1,Player,|get||id|,|get||id|
1,PlayGame,|set||type|,|set||type||type|
1,PlayGame,|get||type|,|get||value|
1,PlayGame,|get||id|,|get||id|
3,Message,|get||move||validity|,|is||set|
3,Message,|set||move||validity|,|set||is||set|
3,Message,|get||code|,|get||id|
3,Message,|set||code|,|set||id|
3,Message,|get||message|,|get||message|
3,Message,|set||message|,|on||message|
3,Message,|to||json|,|get||string|
3,GameBoard,|get||move||validity|,|is||set|
3,GameBoard,|set||move||validity|,|set||is||set|
3,GameBoard,|get||code|,|get||id|
3,GameBoard,|set||code|,|set||id|
3,GameBoard,|get||message|,|get||message|
3,GameBoard,|set||message|,|on||message|
3,GameBoard,|to||json|,|get||string|
3,Move,|get||player|,|get||output|
3,Move,|set||player|,|set||output|
3,Move,|get||move||x|,|get||id|
3,Move,|set||move||x|,|set||id|
3,Move,|get||move||y|,|get||id|
3,Move,|set||move||y|,|set||id|
3,Player,|get||id|,|get||id|
3,Player,|get||type|,|get||value|
3,Player,|get||opposing||type|,get
3,Player,|set||type|,|set||type||type|
3,Player,|set||id|,|set||id|
3,PlayGame,|get||id|,|get||id|
3,PlayGame,|get||type|,|get||value|
3,PlayGame,|get||opposing||type|,get
3,PlayGame,|set||type|,|set||type||type|
3,PlayGame,|set||id|,|set||id|
32,Message,|get||move||validity|,|is||set|
32,Message,|get||code|,|get||id|
32,Message,|get||message|,|get||message|
32,Message,|set||move||validity|,|set||is||set|
32,Message,|set||code|,|set||id|
32,Message,|set||message|,|on||message|
32,GameBoard,|get||move||validity|,|is||set|
32,GameBoard,|get||code|,|get||id|
32,GameBoard,|get||message|,|get||message|
32,GameBoard,|set||move||validity|,|set||is||set|
32,GameBoard,|set||code|,|set||id|
32,GameBoard,|set||message|,|on||message|
32,Move,|get||player|,|get||output|
32,Move,|set||player|,|set||output|
32,Move,|get||move||x|,|get||id|
32,Move,|set||move||x|,|set||id|
32,Move,|get||move||y|,|get||id|
32,Move,|set||move||y|,|set||id|
32,Player,|get||id|,|get||id|
32,Player,|get||type|,|get||value|
32,Player,|set||id|,|set||id|
32,Player,|set||type|,|set||type||type|
32,MyDatabase,|get||id|,|get||id|
32,MyDatabase,|get||type|,|get||value|
32,MyDatabase,|set||id|,|set||id|
32,MyDatabase,|set||type|,|set||type||type|
32,PlayGame,|get||id|,|get||id|
32,PlayGame,|get||type|,|get||value|
32,PlayGame,|set||id|,|set||id|
32,PlayGame,|set||type|,|set||type||type|
32,UnitTest,|get||id|,|get||id|
32,UnitTest,|get||type|,|get||value|
32,UnitTest,|set||id|,|set||id|
32,UnitTest,|set||type|,|set||type||type|
32,DataBaseTest,|create||connection||test|,setup
32,DataBaseTest,|create||table||test|,|create||create||table|
32,DataBaseTest,|clean||table||test|,|test||up|
32,DataBaseTest,|add||move||test|,|test||simple|
32,DataBaseTest,|update||game||board||test|,|test||remove|
32,DataBaseTest,|recovery||from||database||test|,|test||get|
32,RobustnessTest,|create||connection||test|,setup
32,RobustnessTest,|create||table||test|,|create||create||table|
32,RobustnessTest,|clean||table||test|,|test||up|
32,RobustnessTest,|add||move||test|,|test||simple|
32,RobustnessTest,|update||game||board||test|,|test||remove|
32,RobustnessTest,|recovery||from||database||test|,|test||get|
32,GameTest,|create||connection||test|,setup
32,GameTest,|create||table||test|,|create||create||table|
32,GameTest,|clean||table||test|,|test||up|
32,GameTest,|add||move||test|,|test||simple|
32,GameTest,|update||game||board||test|,|test||remove|
32,GameTest,|recovery||from||database||test|,|test||get|
78,PlayGame,main,add
78,PlayGame,|send||game||board||to||all||players|,|set||session|
78,PlayGame,stop,stop
79,PlayGame,main,add
79,PlayGame,|send||game||board||to||all||players|,|set||session|
79,PlayGame,stop,stop
12,PlayGame,main,add
12,PlayGame,|send||game||board||to||all||players|,|set||session|
12,PlayGame,stop,stop
15,PlayGame,main,add
15,PlayGame,|send||game||board||to||all||players|,|set||session|
15,PlayGame,stop,stop
52,PlayGame,main,add
52,PlayGame,|send||game||board||to||all||players|,|set||session|
52,PlayGame,stop,stop
44,PlayGame,main,add
44,PlayGame,|send||game||board||to||all||players|,|set||session|
44,PlayGame,stop,stop
49,Message,|get||message||code|,|get||id|
49,GameBoard,|get||message||code|,|get||id|
49,Move,|get||player|,get
49,Move,|get||x|,|get||id|
49,Move,|get||y|,|get||id|
49,Player,|change||player||type|,|set||type||type|
49,Player,|get||player||type|,|get||value|
49,Player,|get||player||id|,|get||id|
49,PlayGame,|change||player||type|,|set||type||type|
49,PlayGame,|get||player||type|,|get||value|
49,PlayGame,|get||player||id|,|get||id|
47,Message,|get||move||validity|,|is||set|
47,Message,|set||move||validity|,|set||is||set|
47,Message,|get||code|,|get||id|
47,Message,|set||code|,|set||id|
47,Message,|get||message|,|get||message|
47,Message,|set||message|,|on||message|
47,GameBoard,|get||move||validity|,|is||set|
47,GameBoard,|set||move||validity|,|set||is||set|
47,GameBoard,|get||code|,|get||id|
47,GameBoard,|set||code|,|set||id|
47,GameBoard,|get||message|,|get||message|
47,GameBoard,|set||message|,|on||message|
47,Move,|get||player|,|get||output|
47,Move,|set||player|,|set||output|
47,Move,|get||move||x|,|get||id|
47,Move,|set||move||x|,|set||id|
47,Move,|get||move||y|,|get||id|
47,Move,|set||move||y|,|set||id|
47,Player,|get||type|,|get||value|
47,Player,|set||type|,|set||type||type|
47,Player,|get||id|,|get||id|
47,Player,|set||id|,|set||id|
47,GameDatabase,|get||type|,|get||value|
47,GameDatabase,|set||type|,|set||type||type|
47,GameDatabase,|get||id|,|get||id|
47,GameDatabase,|set||id|,|set||id|
47,PlayGame,|get||type|,|get||value|
47,PlayGame,|set||type|,|set||type||type|
47,PlayGame,|get||id|,|get||id|
47,PlayGame,|set||id|,|set||id|
47,GameRebootTest,|get||type|,|get||value|
47,GameRebootTest,|set||type|,|set||type||type|
47,GameRebootTest,|get||id|,|get||id|
47,GameRebootTest,|set||id|,|set||id|
47,GameTest,|get||type|,|get||value|
47,GameTest,|set||type|,|set||type||type|
47,GameTest,|get||id|,|get||id|
47,GameTest,|set||id|,|set||id|
47,GameBoardTest,|get||type|,|get||value|
47,GameBoardTest,|set||type|,|set||type||type|
47,GameBoardTest,|get||id|,|get||id|
47,GameBoardTest,|set||id|,|set||id|
103,PlayGame,main,add
103,PlayGame,|send||game||board||to||all||players|,|set||session|
103,PlayGame,stop,stop
64,PlayGame,main,add
64,PlayGame,|send||game||board||to||all||players|,|set||session|
64,PlayGame,stop,stop
104,PlayGame,main,add
104,PlayGame,|send||game||board||to||all||players|,|set||session|
104,PlayGame,stop,stop
74,PlayGame,main,add
74,PlayGame,|send||game||board||to||all||players|,|set||session|
74,PlayGame,stop,stop
85,PlayGame,main,add
85,PlayGame,|send||game||board||to||all||players|,|set||session|
85,PlayGame,stop,stop
62,Move,|get||player||id|,|get||id|
62,Move,|get||move||x|,|get||id|
62,Move,|get||move||y|,|get||id|
62,Player,|get||type|,|get||value|
62,Player,|get||player||id|,|get||id|
62,PlayGame,|get||type|,|get||value|
62,PlayGame,|get||player||id|,|get||id|
98,PlayGame,main,add
98,PlayGame,|send||game||board||to||all||players|,|set||session|
98,PlayGame,stop,stop
21,PlayGame,main,add
21,PlayGame,|send||game||board||to||all||players|,|set||session|
21,PlayGame,stop,stop
46,PlayGame,main,add
46,PlayGame,|send||game||board||to||all||players|,|set||session|
46,PlayGame,stop,stop
86,PlayGame,main,add
86,PlayGame,|send||game||board||to||all||players|,|set||session|
86,PlayGame,stop,stop
31,PlayGame,main,add
31,PlayGame,|send||game||board||to||all||players|,|set||session|
31,PlayGame,stop,stop
68,Message,|set||full||message|,set
68,Message,|get||move||validity|,|is||set|
68,Message,|set||move||validity|,|set||is||set|
68,Message,|get||code|,|get||id|
68,Message,|set||code|,|set||id|
68,Message,|get||message|,|get||message|
68,Message,|set||message|,|on||message|
68,GameBoard,|get||p|,get
68,GameBoard,|set||p|,|set||output|
68,GameBoard,|get||p|,get
68,GameBoard,|set||p|,|set||output|
68,GameBoard,|is||game||started|,|is||empty|
68,GameBoard,|set||game||started|,|set||transaction|
68,GameBoard,|get||turn|,|get||id|
68,GameBoard,|set||turn|,|set||id|
68,GameBoard,|get||board||state|,|get||property|
68,GameBoard,|set||board||state|,|set||size|
68,GameBoard,|get||winner|,|get||id|
68,GameBoard,|set||winner|,|set||id|
68,GameBoard,|is||draw|,|is||empty|
68,GameBoard,|set||draw|,|set||is||is||set|
68,Move,|get||player|,|get||output|
68,Move,|set||player|,|set||output|
68,Move,|get||move||x|,|get||id|
68,Move,|set||move||x|,|set||id|
68,Move,|get||move||y|,|get||id|
68,Move,|set||move||y|,|set||id|
68,Player,|get||type|,|get||value|
68,Player,|set||type|,|set||type||type|
68,Player,|get||id|,|get||id|
68,Player,|set||id|,|set||id|
68,GameState,|get||game||state|,|get||count|
68,PlayGame,|get||game||state|,|get||count|
68,GameTest,|get||game||state|,|get||count|
19,Message,|getmove||validity|,|is||set|
19,Message,|setmove||validity|,|set||is||set|
19,Message,getcode,|get||id|
19,Message,setcode,|set||id|
19,Message,getmessage,|get||message|
19,Message,setmessage,|on||message|
19,GameBoard,|getmove||validity|,|is||set|
19,GameBoard,|setmove||validity|,|set||is||set|
19,GameBoard,getcode,|get||id|
19,GameBoard,setcode,|set||id|
19,GameBoard,getmessage,|get||message|
19,GameBoard,setmessage,|on||message|
19,Move,getplay,|get||output|
19,Move,setplayer,|set||output|
19,Move,|getmove||x|,|get||id|
19,Move,|setmove||x|,|set||id|
19,Move,|getmove||y|,|get||id|
19,Move,|setmove||y|,|set||id|
19,Player,gettype,|get||value|
19,Player,settype,|set||type||type|
19,Player,getid,|get||id|
19,Player,setid,|set||id|
19,DatabaseJdbc,gettype,|get||value|
19,DatabaseJdbc,settype,|set||type||type|
19,DatabaseJdbc,getid,|get||id|
19,DatabaseJdbc,setid,|set||id|
19,PlayGame,gettype,|get||value|
19,PlayGame,settype,|set||type||type|
19,PlayGame,getid,|get||id|
19,PlayGame,setid,|set||id|
19,GameFailTest,gettype,|get||value|
19,GameFailTest,settype,|set||type||type|
19,GameFailTest,getid,|get||id|
19,GameFailTest,setid,|set||id|
19,GameWinTest,gettype,|get||value|
19,GameWinTest,settype,|set||type||type|
19,GameWinTest,getid,|get||id|
19,GameWinTest,setid,|set||id|
19,GameCrashTest,gettype,|get||value|
19,GameCrashTest,settype,|set||type||type|
19,GameCrashTest,getid,|get||id|
19,GameCrashTest,setid,|set||id|
19,DatabaseMethodTest,gettype,|get||value|
19,DatabaseMethodTest,settype,|set||type||type|
19,DatabaseMethodTest,getid,|get||id|
19,DatabaseMethodTest,setid,|set||id|
19,MethodTest,gettype,|get||value|
19,MethodTest,settype,|set||type||type|
19,MethodTest,getid,|get||id|
19,MethodTest,setid,|set||id|
102,Message,|get||move||validity|,|is||set|
102,Message,|get||code|,|get||id|
102,Message,|get||message|,|get||message|
102,Message,|set||move||validity|,|set||is||set|
102,Message,|set||message|,|set||name|
102,Message,|set||code|,|set||id|
102,GameBoard,|get||player|,|get||id|
102,GameBoard,|get||cur||player|,|get||max||id|
102,GameBoard,|get||board||state|,|get||mappings|
102,GameBoard,|get||board||state||at|,|get||value|
102,GameBoard,|get||game||started|,|is||set|
102,GameBoard,|get||draw|,|is||set|
102,GameBoard,|get||winner|,|get||max||id|
102,GameBoard,|set||p|,|set||output|
102,GameBoard,|set||p|,|set||output|
102,GameBoard,|set||turn|,|set||id|
102,GameBoard,|set||draw|,|set||is||is||set|
102,GameBoard,|set||winner|,|set||id|
102,GameBoard,|set||game||started|,|set||transaction|
102,GameBoard,|set||board||state|,|set||id|
102,GameBoard,|set||board||state||at|,|set||type|
102,Move,|get||x|,|get||id|
102,Move,|get||y|,|get||id|
102,Move,|get||player|,get
102,Move,|set||x|,|set||id|
102,Move,|set||y|,|set||id|
102,Move,|set||player|,|set||output|
102,Player,|get||id|,|get||id|
102,Player,|get||type|,|get||value|
102,Player,|set||id|,|set||id|
102,Player,|set||type|,|set||type||type|
102,PlayGame,|get||id|,|get||id|
102,PlayGame,|get||type|,|get||value|
102,PlayGame,|set||id|,|set||id|
102,PlayGame,|set||type|,|set||type||type|
102,BoardController,|get||id|,|get||id|
102,BoardController,|get||type|,|get||value|
102,BoardController,|set||id|,|set||id|
102,BoardController,|set||type|,|set||type||type|
75,Message,|get||id|,|get||id|
75,Message,|get||type|,|get||value|
75,Message,|set||id|,|set||id|
75,Message,|set||type|,|set||type||type|
75,GameBoard,|get||id|,|get||id|
75,GameBoard,|get||type|,|get||value|
75,GameBoard,|set||id|,|set||id|
75,GameBoard,|set||type|,|set||type||type|
75,Move,|get||move||x|,|get||id|
75,Move,|get||move||y|,|get||id|
75,Move,setplayer,|set||output|
75,Move,getplayer,|get||output|
75,Player,|get||type|,|get||value|
75,Player,|set||type|,|set||type||type|
75,Player,|get||id|,|get||id|
75,Player,|set||id|,|set||id|
75,Database,|get||type|,|get||value|
75,Database,|set||type|,|set||type||type|
75,Database,|get||id|,|get||id|
75,Database,|set||id|,|set||id|
75,PlayGame,|get||type|,|get||value|
75,PlayGame,|set||type|,|set||type||type|
75,PlayGame,|get||id|,|get||id|
75,PlayGame,|set||id|,|set||id|
75,GameTest,|get||type|,|get||value|
75,GameTest,|set||type|,|set||type||type|
75,GameTest,|get||id|,|get||id|
75,GameTest,|set||id|,|set||id|
75,UnitTest,|get||type|,|get||value|
75,UnitTest,|set||type|,|set||type||type|
75,UnitTest,|get||id|,|get||id|
75,UnitTest,|set||id|,|set||id|
2,Message,|is||move||validity|,|is||set|
2,Message,|set||move||validity|,|set||is||set|
2,Message,|get||code|,|get||id|
2,Message,|set||code|,|set||id|
2,Message,|get||message|,|get||message|
2,Message,|set||message|,|on||message|
2,GameBoard,|get||p|,get
2,GameBoard,|set||p|,|set||output|
2,GameBoard,|get||p|,get
2,GameBoard,|set||p|,|set||output|
2,GameBoard,|is||game||started|,|is||empty|
2,GameBoard,|set||game||started|,|set||transaction|
2,GameBoard,|get||turn|,|get||id|
2,GameBoard,|set||turn|,|set||id|
2,GameBoard,|get||board||state|,|get||property|
2,GameBoard,|set||board||state|,|set||id|
2,GameBoard,|get||winner|,|get||id|
2,GameBoard,|set||winner|,|set||id|
2,GameBoard,|is||draw|,|is||empty|
2,GameBoard,|set||draw|,|set||is||set|
2,Move,|get||player|,|get||output|
2,Move,|set||player|,|set||output|
2,Move,|get||move||x|,|get||id|
2,Move,|set||move||x|,|set||id|
2,Move,|get||move||y|,|get||id|
2,Move,|set||move||y|,|set||id|
2,Player,|get||type|,|get||value|
2,Player,|set||type|,|set||type||type|
2,Player,|get||id|,|get||id|
2,Player,|set||id|,|set||id|
2,DatabaseJdbc,|get||type|,|get||value|
2,DatabaseJdbc,|set||type|,|set||type||type|
2,DatabaseJdbc,|get||id|,|get||id|
2,DatabaseJdbc,|set||id|,|set||id|
2,PlayGame,|get||type|,|get||value|
